,player_id,team,opp,pos,name,fpts,proj_own,smash,opto_pct,value_percent,ceil,floor,min_exposure,max_exposure,rg_value,salary,custom,rg_id,partner_id
0,843733,DEN,LAC,TE,Mitchell Fraboni,,0.0,,,,,,0,0,-7.75,2500,,-843733,843733
1,861278,LAC,DEN,TE,Tyler Conklin,4.12,3.17,,,,8.9,1.1,0,0,-4.23,2800,,328304,861278
2,613866,MIN,CIN,QB,Carson Wentz,18.24,8.9,,,,28.1,9.6,0,0,4.49,4000,,35558,613866
3,744425,NE,PIT,TE,Hunter Henry,10.06,2.57,,,,16.4,4.9,0,0,-0.29,3800,,35634,744425
4,1381902,PIT,NE,RB,Kaleb Johnson,1.03,0.76,,,,6.4,,0,0,-10.52,4400,,8223437,1381902
5,943635,SF,ARI,RB,Patrick Taylor Jr.,,0.0,,,,,,0,0,-10.75,4000,,1844272,943635
6,944416,GB,CLE,RB,Josh Jacobs,19.91,5.04,,,,30.3,9.1,0,0,3.16,7000,,973101,944416
7,837958,NYJ,TB,WR,Allen Lazard,0.87,1.54,,,,5.5,,0,0,-8.48,3300,,328523,837958
8,867009,SF,ARI,WR,Jauan Jennings,14.16,3.21,,,,22.1,7.2,0,0,1.41,5000,,1849815,867009
9,946748,NYJ,TB,RB,Kene Nwangwu,,0.0,,,,,,0,0,-10.75,4000,,2861721,946748
10,824428,NYJ,TB,RB,Andrew Beck,,0.0,,,,4.9,,0,0,-10.75,4000,,982262,824428
11,1067918,GB,CLE,WR,Christian Watson,,0.0,,,,,,0,0,-8.75,3000,,3491515,1067918
12,555358,LAR,PHI,QB,Jimmy Garoppolo,,0.0,,,,,,0,0,-14.15,4200,,18136,555358
13,865844,CIN,MIN,QB,Jake Browning,17.78,2.06,,,,26.5,9.4,0,0,1.03,5500,,982172,865844
14,820601,HOU,JAX,TE,Jakob Johnson,,0.0,,,,,,0,0,-7.75,2500,,-820601,820601
15,830523,HOU,JAX,TE,Dalton Schultz,7.82,9.22,,,,13.5,3.7,0,0,-1.73,3400,,328583,830523
16,975503,NYJ,TB,TE,Jelani Woods,,0.0,,,,3.7,,0,0,-7.75,2500,,3491721,975503
17,1180625,SEA,NO,RB,George Holani,0.08,0.78,,,,4.9,,0,0,-10.67,4000,,6228549,1180625
18,976966,CAR,ATL,QB,Hendon Hooker,,0.0,,,,,,0,0,-13.75,4000,,4687729,976966
19,920756,CHI,DAL,WR,Devin Duvernay,0.23,1.25,,,,4.3,,0,0,-8.52,3000,,1844099,920756
20,1180328,CAR,ATL,WR,Ainias Smith,,0.0,,,,,,0,0,-8.75,3000,,6228457,1180328
21,831007,ATL,CAR,QB,Easton Stick,,0.0,,,,,,0,0,-13.75,4000,,982758,831007
22,1271738,DEN,LAC,RB,Jaleel McLaughlin,,0.0,,,,4.9,,0,0,-10.75,4000,,4773040,1271738
23,944428,HOU,JAX,TE,Irv Smith Jr.,,0.0,,,,,,0,0,-7.75,2500,,982176,944428
24,1285917,LV,WAS,TE,Brock Bowers,18.2,12.96,,,,25.4,10.5,0,0,3.45,6000,,6228166,1285917
25,748309,JAX,HOU,QB,Nick Mullens,,0.0,,,,,,0,0,-13.75,4000,,37067,748309
26,883312,NYJ,TB,WR,Irvin Charles,,0.0,,,,,,0,0,-8.75,3000,,3515611,883312
27,698227,SEA,NO,WR,Cooper Kupp,10.6,2.24,,,,17.7,5.3,0,0,-2.15,5000,,37050,698227
28,741314,MIN,CIN,RB,Aaron Jones Sr.,,0.0,,,,,,0,0,-13.35,5300,,36871,741314
29,513856,LV,WAS,QB,Geno Smith,19.88,9.44,,,,28.6,11.3,0,0,3.73,5200,,16557,513856
30,820734,CIN,MIN,RB,Samaje Perine,3.05,0.71,,,,8.8,0.6,0,0,-7.7,4000,,36977,820734
31,820866,HOU,JAX,WR,Braxton Berrios,,0.0,,,,,,0,0,-8.75,3000,,328392,820866
32,920944,PIT,NE,WR,Ben Skowronek,0.51,1.41,,,,5.0,,0,0,-8.64,3200,,2862398,920944
33,1180538,ARI,SF,WR,Xavier Weaver,,0.0,,,,4.3,,0,0,-8.75,3000,,6227657,1180538
34,822857,HOU,JAX,RB,Nick Chubb,11.55,11.87,,,,20.3,4.1,0,0,-1.6,5200,,328152,822857
35,732107,PIT,NE,QB,Logan Woodside,,0.0,,,,,,0,0,-13.75,4000,,328118,732107
36,867759,ATL,CAR,WR,Ray-Ray McCloud III,2.97,1.43,,,,8.0,0.1,0,0,-7.58,3900,,328333,867759
37,976329,ARI,SF,RB,Michael Carter,,0.0,,,,,,0,0,-10.75,4000,,2861839,976329
38,1270617,PIT,NE,TE,JJ Galbreath,,0.0,,,,,,0,0,-7.75,2500,,8251127,1270617
39,1161739,NO,SEA,WR,Trey Palmer,,0.0,,,,4.3,,0,0,-8.75,3000,,4688203,1161739
40,837806,LAC,DEN,TE,Will Dissly,4.02,4.0,,,,8.6,1.0,0,0,-4.53,2900,,329037,837806
41,835749,WAS,LV,WR,Deebo Samuel Sr.,16.39,3.47,,,,24.9,8.1,0,0,1.44,6100,,982845,835749
42,1383807,CLE,GB,RB,Quinshon Judkins,9.48,1.71,,,,17.7,3.2,0,0,-3.27,5000,,8223000,1383807
43,880123,WAS,LV,TE,Lawrence Cager,,0.0,,,,,,0,0,-7.75,2500,,1844430,880123
44,880398,TEN,IND,RB,Tony Pollard,16.65,4.2,,,,26.3,7.5,0,0,2.5,5700,,982431,880398
45,883302,PHI,LAR,RB,Saquon Barkley,19.65,4.45,,,,30.5,8.8,0,0,1.3,7800,,328607,883302
46,882345,SEA,NO,QB,Drew Lock,,0.0,,,,,,0,0,-13.75,4000,,982657,882345
47,973964,LAC,DEN,RB,Najee Harris,5.98,4.98,,,,13.0,1.1,0,0,-6.97,5100,,2861602,973964
48,865801,HOU,JAX,WR,Christian Kirk,10.29,1.86,,,,17.5,4.6,0,0,-1.86,4700,,328952,865801
49,877913,TEN,IND,WR,James Proche II,,0.0,,,,,,0,0,-8.75,3000,,1844098,877913
50,976924,LV,WAS,QB,Kenny Pickett,,0.0,,,,,,0,0,-15.15,4700,,3491435,976924
51,865868,DEN,LAC,QB,Jarrett Stidham,,0.0,,,,,,0,0,-13.75,4000,,982257,865868
52,1171816,TB,NYJ,QB,Connor Bazelak,,0.0,,,,,,0,0,-13.75,4000,,8245049,1171816
53,712506,IND,TEN,TE,Mo Alie-Cox,2.14,0.45,,,,6.4,,0,0,-5.61,2500,,36928,712506
54,944826,PHI,LAR,WR,A.J. Brown,15.61,2.55,,,,23.6,8.5,0,0,0.26,6300,,982405,944826
55,923915,MIN,CIN,TE,T.J. Hockenson,9.96,3.37,,,,16.2,5.1,0,0,-0.39,3800,,972605,923915
56,1229083,IND,TEN,TE,Tyler Warren,11.03,3.64,,,,17.3,5.7,0,0,-0.52,4400,,8217153,1229083
57,791365,PHI,LAR,TE,Dallas Goedert,9.19,4.03,,,,15.3,4.7,0,0,-0.96,3700,,328643,791365
58,1285908,IND,TEN,WR,Adonai Mitchell,3.79,1.26,,,,9.2,0.3,0,0,-5.36,3200,,6228064,1285908
59,881697,CHI,DAL,TE,Stephen Carlson,,0.0,,,,,,0,0,-7.75,2500,,982024,881697
60,323205,LAR,PHI,QB,Matthew Stafford,16.06,1.72,,,,24.2,9.4,0,0,-1.09,5700,,11613,323205
61,881048,WAS,LV,TE,Tyree Jackson,,0.0,,,,,,0,0,-7.75,2500,,982201,881048
62,884315,LV,WAS,WR,Alex Bachman,,0.0,,,,,,0,0,-8.75,3000,,982816,884315
63,976804,LAR,PHI,RB,Ronnie Rivers,,0.0,,,,,,0,0,-10.75,4000,,3504123,976804
64,611417,LAR,PHI,WR,Davante Adams,15.67,4.27,,,,23.8,8.3,0,0,0.52,6200,,18106,611417
65,403308,ATL,CAR,QB,Kirk Cousins,,0.0,,,,,,0,0,-14.95,4600,,13563,403308
66,1181739,CIN,MIN,TE,William Wagner,,0.0,,,,,,0,0,-7.75,2500,,-1181739,1181739
67,1108161,ARI,SF,TE,Trey McBride,17.83,4.04,,,,25.2,10.3,0,0,3.68,5700,,3492164,1108161
68,976309,CAR,ATL,RB,DeeJay Dallas,,0.0,,,,,,0,0,-10.75,4000,,1849843,976309
69,1161818,ARI,SF,QB,Kedon Slovis,,0.0,,,,,,0,0,-13.75,4000,,6228058,1161818
70,1271609,NYJ,TB,RB,Isaiah Davis,3.03,0.74,,,,8.9,0.1,0,0,-7.72,4000,,6228429,1271609
71,399579,NYJ,TB,QB,Tyrod Taylor,12.65,0.0,,,,21.7,5.4,0,0,-2.7,4800,,11656,399579
72,913829,PIT,NE,QB,Skylar Thompson,,0.0,,,,,,0,0,-13.75,4000,,3491599,913829
73,1319185,LAR,PHI,RB,Jarquez Hunter,0.08,0.75,,,,5.0,,0,0,-10.67,4000,,8228751,1319185
74,880026,SEA,NO,QB,Sam Darnold,15.46,3.17,,,,24.2,7.9,0,0,-0.49,5100,,328423,880026
75,752646,ATL,CAR,WR,Jamal Agnew,,0.0,,,,,,0,0,-8.75,3000,,2216284,752646
76,973966,SF,ARI,RB,Brian Robinson Jr.,5.68,0.88,,,,12.5,1.2,0,0,-6.67,4800,,3491896,973966
77,865958,DAL,CHI,WR,KaVontae Turpin,6.42,1.74,,,,12.8,1.4,0,0,-4.13,3900,,3757806,865958
78,875649,PIT,NE,TE,Donald Parham Jr.,,0.0,,,,,,0,0,-7.75,2500,,982107,875649
79,1170916,DAL,CHI,WR,Jalen Cropper,,0.0,,,,,,0,0,-8.75,3000,,-1170916,1170916
80,1215291,CLE,GB,WR,Malachi Corley,,0.0,,,,,,0,0,-8.75,3000,,6228432,1215291
81,273278,WAS,LV,QB,Josh Johnson,,0.0,,,,,,0,0,-13.75,4000,,14078,273278
82,593587,TB,NYJ,WR,Mike Evans,16.37,16.7,,,,25.0,8.7,0,0,0.42,6600,,18287,593587
83,1229074,JAX,HOU,WR,Parker Washington,3.45,2.17,,,,8.6,0.1,0,0,-6.3,3500,,4687830,1229074
84,691278,TB,NYJ,WR,Sterling Shepard,7.4,3.29,,,,14.0,2.6,0,0,-2.55,3600,,35547,691278
85,883976,CHI,DAL,WR,Olamide Zaccheaus,6.93,1.55,,,,13.4,2.3,0,0,-2.62,3400,,982543,883976
86,1058090,CLE,GB,QB,Bailey Zappe,,0.0,,,,,,0,0,-13.75,4000,,3491632,1058090
87,973945,SF,ARI,QB,Mac Jones,17.44,1.87,,,,26.7,9.2,0,0,1.69,5000,,2861809,973945
88,865838,ARI,SF,WR,Andre Baccellia,,0.0,,,,,,0,0,-8.75,3000,,2184800,865838
89,743749,PIT,NE,TE,Jonnu Smith,8.08,3.83,,,,13.8,3.8,0,0,-1.87,3600,,36950,743749
90,830517,SF,ARI,RB,Christian McCaffrey,21.32,6.19,,,,32.9,10.1,0,0,2.17,8200,,36994,830517
91,841649,CAR,ATL,WR,Hunter Renfrow,8.43,2.13,,,,15.1,3.5,0,0,-1.72,3700,,982727,841649
92,820727,HOU,JAX,RB,Joe Mixon,,0.0,,,,,,0,0,-10.75,4000,,36833,820727
93,733849,SF,ARI,WR,Trent Taylor,,0.0,,,,,,0,0,-8.75,3000,,37066,733849
94,694931,SEA,NO,TE,Eric Saubert,0.16,0.43,,,,4.0,,0,0,-7.59,2500,,36986,694931
95,790004,WAS,LV,RB,Austin Ekeler,,0.0,,,,,,0,0,-10.75,4000,,37034,790004
96,1109285,PHI,LAR,WR,Terrace Marshall,,0.0,,,,,,0,0,-8.75,3000,,2862164,1109285
97,973935,CLE,GB,WR,Jerry Jeudy,13.4,2.44,,,,21.1,7.0,0,0,0.25,5200,,1844833,973935
98,1228691,TEN,IND,QB,Cam Ward,15.03,1.73,,,,24.4,7.4,0,0,-0.52,4900,,8217535,1228691
99,1106382,MIN,CIN,WR,Jeshaun Jones,,0.0,,,,,,0,0,-8.75,3000,,6228286,1106382
100,702808,NE,PIT,WR,Mack Hollins,4.19,1.24,,,,9.7,0.6,0,0,-4.76,3100,,36971,702808
101,213957,PIT,NE,QB,Aaron Rodgers,16.05,2.52,,,,24.4,9.4,0,0,-0.1,5200,,11601,213957
102,590796,IND,TEN,RB,Ameer Abdullah,,0.0,,,,,,0,0,-10.75,4000,,21604,590796
103,975829,DEN,LAC,QB,Sam Ehlinger,,0.0,,,,,,0,0,-13.75,4000,,2861902,975829
104,1214183,TEN,IND,WR,Xavier Restrepo,,0.0,,,,,,0,0,-8.75,3000,,8268818,1214183
105,1214084,HOU,JAX,QB,C.J. Stroud,18.01,7.68,,,,27.6,9.7,0,0,1.26,5500,,4687775,1214084
106,1128295,HOU,JAX,RB,British Brooks,,0.0,,,,4.9,,0,0,-10.75,4000,,6228028,1128295
107,1217021,PIT,NE,WR,Max Hurleman,,0.0,,,,,,0,0,-8.75,3000,,8429611,1217021
108,1109133,GB,CLE,QB,Clayton Tune,,0.0,,,,,,0,0,-13.75,4000,,4687486,1109133
109,596417,LV,WAS,WR,Phillip Dorsett II,,0.0,,,,,,0,0,-8.75,3000,,21666,596417
110,322858,CAR,ATL,QB,Andy Dalton,,0.0,,,,,,0,0,-14.75,4500,,11633,322858
111,750846,NO,SEA,RB,Alvin Kamara,15.98,4.37,,,,25.3,7.8,0,0,0.63,6300,,36998,750846
112,881779,MIN,CIN,TE,Josh Oliver,2.13,0.39,,,,6.3,,0,0,-5.62,2500,,982372,881779
113,740704,JAX,HOU,TE,Johnny Mundt,0.83,0.44,,,,4.7,,0,0,-6.92,2500,,37055,740704
114,1248031,ARI,SF,RB,Trey Benson,7.29,0.89,,,,14.5,1.9,0,0,-4.46,4500,,6227660,1248031
115,1229540,LAR,PHI,RB,Blake Corum,4.56,0.79,,,,11.1,0.3,0,0,-6.59,4200,,6228231,1229540
116,1229386,LAR,PHI,WR,Brennan Presley,,0.0,,,,,,0,0,-8.75,3000,,8268478,1229386
117,1317287,NE,PIT,RB,Brock Lampe,,0.0,,,,,,0,0,-10.75,4000,,-1317287,1317287
118,1321291,PHI,LAR,RB,Audric Estime,,0.0,,,,,,0,0,-10.75,4000,,6227937,1321291
119,1214250,MIN,CIN,WR,Jordan Addison,,0.0,,,,,,0,0,-8.75,3000,,4687982,1214250
120,1228551,TEN,IND,TE,Drake Dabney,,0.0,,,,,,0,0,-7.75,2500,,8409631,1228551
121,1129452,GB,CLE,TE,Ben Sims,,0.0,,,,3.7,,0,0,-7.75,2500,,4687976,1129452
122,1107584,SF,ARI,QB,Adrian Martinez,,0.0,,,,,,0,0,-13.75,4000,,4687726,1107584
123,1106374,TEN,IND,TE,Chig Okonkwo,8.28,2.36,,,,14.0,3.9,0,0,-1.27,3400,,3491778,1106374
124,1127065,GB,CLE,RB,Chris Brooks,4.26,0.68,,,,10.5,0.2,0,0,-6.49,4000,,4744672,1127065
125,1229673,TEN,IND,RB,Kalel Mullings,,0.0,,,,,,0,0,-10.75,4000,,8229045,1229673
126,1107232,WAS,LV,TE,Colson Yankoff,0.29,0.07,,,,5.3,,0,0,-7.46,2500,,6228648,1107232
127,1228243,JAX,HOU,RB,Ja'Quinden Jackson,,0.0,,,,,,0,0,-10.75,4000,,8250806,1228243
128,1229343,TB,NYJ,RB,Rachaad White,6.99,2.15,,,,14.5,1.1,0,0,-5.96,5100,,3492017,1229343
129,1107034,SF,ARI,WR,Brandon Aiyuk,,0.0,,,,,,0,0,-8.75,3000,,1849809,1107034
130,1113381,CLE,GB,TE,Brenden Bates,,0.0,,,,,,0,0,-7.75,2500,,-1113381,1113381
131,1107881,DAL,CHI,RB,Javonte Williams,15.86,4.61,,,,26.0,6.6,0,0,0.91,6100,,2862245,1107881
132,1444140,CHI,DAL,QB,Tyson Bagent,,0.0,,,,,,0,0,-13.75,4000,,4715811,1444140
133,1115394,CIN,MIN,TE,Tanner Hudson,0.08,0.0,,,,3.7,,0,0,-7.67,2500,,328798,1115394
134,1325231,NYJ,TB,RB,Braelon Allen,4.72,0.82,,,,11.5,0.7,0,0,-8.03,5000,,6228431,1325231
135,1215022,IND,TEN,QB,Anthony Richardson Sr.,,0.0,,,,,,0,0,-14.55,4400,,4687802,1215022
136,1214087,SEA,NO,WR,Jaxon Smith-Njigba,18.25,4.28,,,,26.7,10.2,0,0,2.5,6500,,4688187,1214087
137,1228244,ATL,CAR,RB,Bijan Robinson,21.69,6.57,,,,33.0,10.2,0,0,3.14,7900,,4687512,1228244
138,1215077,IND,TEN,WR,Josh Downs,9.88,1.9,,,,17.1,4.6,0,0,-1.67,4400,,4687801,1215077
139,1059680,JAX,HOU,TE,Quintin Morris,,0.0,,,,,,0,0,-7.75,2500,,2861751,1059680
140,1122182,LV,WAS,RB,Dylan Laube,0.36,0.97,,,,5.3,,0,0,-10.39,4000,,6228165,1122182
141,1049263,TB,NYJ,TE,Cade Otton,6.58,6.2,,,,12.1,2.5,0,0,-3.17,3500,,3492018,1049263
142,884609,NO,SEA,TE,Juwan Johnson,10.02,2.97,,,,16.3,5.2,0,0,-0.53,3900,,1844771,884609
143,1223393,SEA,NO,WR,Tory Horton,5.75,1.76,,,,11.7,1.8,0,0,-3.8,3400,,8228995,1223393
144,1106760,LAR,PHI,WR,Tutu Atwell,4.88,1.16,,,,10.7,1.3,0,0,-4.27,3200,,2862399,1106760
145,1322393,CAR,ATL,WR,Jimmy Horn Jr.,,0.0,,,,4.3,,0,0,-8.75,3000,,8228394,1322393
146,1218631,CIN,MIN,WR,Jermaine Burton,,0.0,,,,4.3,,0,0,-8.75,3000,,6227840,1218631
147,1109731,CLE,GB,TE,Blake Whiteheart,0.19,0.44,,,,4.0,,0,0,-7.56,2500,,4715678,1109731
148,1315563,MIN,CIN,TE,Bryson Nesbit,,0.0,,,,,,0,0,-7.75,2500,,8250962,1315563
149,1218653,NYJ,TB,WR,Arian Smith,2.02,1.19,,,,7.1,,0,0,-6.73,3000,,8228888,1218653
150,592538,LV,WAS,QB,Jeff Driskel,,0.0,,,,,,0,0,-13.75,4000,,35677,592538
151,1108202,DAL,CHI,TE,Brevyn Spann-Ford,0.86,0.43,,,,4.8,,0,0,-6.89,2500,,6227896,1108202
152,1216288,NE,PIT,WR,Efton Chism III,,0.0,,,,,,0,0,-8.75,3000,,-1216288,1216288
153,1179790,GB,CLE,TE,Luke Musgrave,2.62,0.34,,,,7.0,0.1,0,0,-5.53,2700,,4687754,1179790
154,1166480,PIT,NE,RB,Lew Nichols,,0.0,,,,,,0,0,-10.75,4000,,4687751,1166480
155,1289471,CAR,ATL,TE,Mitchell Evans,0.13,0.42,,,,3.9,,0,0,-7.62,2500,,8228395,1289471
156,1121050,SEA,NO,WR,Jake Bobo,0.49,1.17,,,,4.9,,0,0,-8.26,3000,,4716451,1121050
157,882718,PHI,LAR,WR,Britain Covey,,0.0,,,,,,0,0,-8.75,3000,,3503821,882718
158,1169263,JAX,HOU,WR,Chandler Brayboy,,0.0,,,,,,0,0,-8.75,3000,,8250809,1169263
159,1248782,HOU,JAX,WR,Silas Bolden,,0.0,,,,,,0,0,-8.75,3000,,8262303,1248782
160,1213362,NE,PIT,WR,Kayshon Boutte,8.48,2.24,,,,15.3,3.5,0,0,-3.47,4600,,4688005,1213362
161,1214132,ATL,CAR,RB,Nathan Carter,0.02,0.16,,,,4.9,,0,0,-10.73,4000,,8261767,1214132
162,1116001,MIN,CIN,RB,Jordan Mason,17.59,4.31,,,,27.7,7.8,0,0,4.04,5400,,3492222,1116001
163,1128222,HOU,JAX,WR,Tank Dell,,0.0,,,,,,0,0,-8.75,3000,,4687774,1128222
164,1218753,CAR,ATL,WR,Jalen Coker,,0.0,,,,,,0,0,-8.75,3000,,6227778,1218753
165,1218643,LAC,DEN,WR,Ladd McConkey,16.32,19.07,,,,24.6,8.9,0,0,-0.03,6800,,6228204,1218643
166,1172080,NO,SEA,WR,Bub Means,,0.0,,,,,,0,0,-8.75,3000,,6228356,1172080
167,1315586,ARI,SF,WR,Tejhaun Palmer,,0.0,,,,,,0,0,-8.75,3000,,6227658,1315586
168,1215035,PHI,LAR,RB,Tank Bigsby,1.28,0.75,,,,6.7,,0,0,-10.07,4300,,4687832,1215035
169,1227157,NE,PIT,WR,Kyle Williams,1.41,1.17,,,,6.2,,0,0,-7.94,3300,,8223311,1227157
170,1286370,HOU,JAX,WR,Jaylin Noel,1.24,2.28,,,,5.7,,0,0,-7.91,3200,,8223113,1286370
171,1107037,GB,CLE,TE,Josh Whyle,,0.0,,,,,,0,0,-7.75,2500,,4688224,1107037
172,1229489,ARI,SF,TE,Tip Reiman,0.9,0.08,,,,4.7,,0,0,-6.85,2500,,6227659,1229489
173,1175182,HOU,JAX,TE,Cade Stover,,0.0,,,,,,0,0,-7.75,2500,,6228030,1175182
174,1327169,JAX,HOU,RB,Bhayshul Tuten,6.68,0.95,,,,14.0,1.5,0,0,-5.87,4900,,8228650,1327169
175,1167361,LAR,PHI,RB,Kyren Williams,13.81,3.97,,,,23.2,5.3,0,0,-1.74,6400,,3492191,1167361
176,1462491,LAC,DEN,WR,JaQuae Jackson,,0.0,,,,,,0,0,-8.75,3000,,6227690,1462491
177,1059220,NYJ,TB,WR,Brandon Smith,,0.0,,,,,,0,0,-8.75,3000,,2862013,1059220
178,1058076,TB,NYJ,WR,Dennis Houston,,0.0,,,,,,0,0,-8.75,3000,,3515760,1058076
179,1049254,NO,SEA,QB,Jake Haener,,0.0,,,,,,0,0,-13.75,4000,,4688035,1049254
180,1116662,PIT,NE,TE,Pat Freiermuth,8.12,2.21,,,,13.8,3.7,0,0,-0.83,3100,,2861601,1116662
181,1228730,CIN,MIN,RB,Tahj Brooks,0.46,0.75,,,,5.5,,0,0,-10.29,4000,,8228448,1228730
182,1226343,PIT,NE,WR,Rakim Jarrett,,0.0,,,,,,0,0,-8.75,3000,,4744956,1226343
183,748070,TB,NYJ,QB,Baker Mayfield,19.86,8.92,,,,30.3,11.2,0,0,0.91,6600,,328157,748070
184,1108534,ATL,CAR,WR,Dylan Drummond,,0.0,,,,,,0,0,-8.75,3000,,4773069,1108534
185,1107478,ATL,CAR,QB,Michael Penix Jr.,15.29,2.57,,,,24.5,7.9,0,0,-1.66,5600,,6227693,1107478
186,1130270,MIN,CIN,WR,Rondale Moore,,0.0,,,,,,0,0,-8.75,3000,,2862366,1130270
187,1107027,IND,TEN,WR,Alec Pierce,6.46,1.56,,,,12.8,2.1,0,0,-4.89,4300,,3491723,1107027
188,1286173,NO,SEA,TE,Moliki Matavao,0.13,0.42,,,,3.9,,0,0,-7.62,2500,,8228833,1286173
189,1122592,NO,SEA,WR,Chris Olave,13.37,2.94,,,,21.1,6.8,0,0,0.22,5200,,3491988,1122592
190,1232592,LV,WAS,TE,Michael Mayer,5.04,3.4,,,,9.9,1.7,0,0,-3.71,3000,,4687882,1232592
191,1169430,TEN,IND,RB,Tyjae Spears,,0.0,,,,,,0,0,-10.75,4000,,4688225,1169430
192,350,NO,SEA,DST,Saints,5.07,1.7,,,,10.9,0.7,0,0,-0.53,2300,,18433,350
193,361,SEA,NO,DST,Seahawks,9.15,4.42,,,,15.7,3.3,0,0,0.95,3600,,18441,361
194,1213881,NO,SEA,WR,Ja'Lynn Polk,,0.0,,,,,,0,0,-8.75,3000,,6228326,1213881
195,1213782,PIT,NE,QB,Will Howard,,0.0,,,,,,0,0,-13.75,4000,,8228943,1213782
196,1399275,JAX,HOU,WR,Travis Hunter,10.61,2.07,,,,17.9,5.0,0,0,-1.94,4900,,8217177,1399275
197,1223022,NO,SEA,QB,Hunter Dekkers,,0.0,,,,,,0,0,-13.75,4000,,8429482,1223022
198,1116663,TEN,IND,QB,Will Levis,,0.0,,,,,,0,0,-13.75,4000,,4688226,1116663
199,1114364,LV,WAS,WR,Shedrick Jackson,,0.0,,,,,,0,0,-8.75,3000,,4715836,1114364
200,1214112,IND,TEN,WR,Tyler Scott,,0.0,,,,,,0,0,-8.75,3000,,4687603,1214112
201,1213386,NYJ,TB,QB,Brady Cook,,0.0,,,,,,0,0,-13.75,4000,,8251067,1213386
202,1109711,WAS,LV,QB,Sam Hartman,,0.0,,,,,,0,0,-13.75,4000,,6228649,1109711
203,1215102,TEN,IND,WR,Chimere Dike,4.83,1.27,,,,10.7,0.2,0,0,-3.92,3000,,8229048,1215102
204,1108996,ATL,CAR,QB,Emory Jones,,0.0,,,,,,0,0,-13.75,4000,,6227726,1108996
205,1214266,IND,TEN,TE,Maximilian Mang,,0.0,,,,,,0,0,-7.75,2500,,-1214266,1214266
206,1214289,CLE,GB,RB,Ahmani Marshall,,0.0,,,,,,0,0,-10.75,4000,,8244487,1214289
207,1130260,TB,NYJ,TE,Payne Durham,0.7,0.89,,,,4.5,,0,0,-7.65,2800,,4688204,1130260
208,1274492,HOU,JAX,WR,Jayden Higgins,4.7,3.1,,,,10.4,1.0,0,0,-6.45,4200,,8223114,1274492
209,1398572,LAC,DEN,RB,Omarion Hampton,12.43,27.02,,,,21.8,4.1,0,0,-1.52,5600,,8217247,1398572
210,1057484,SEA,NO,WR,Cody White,,0.0,,,,,,0,0,-8.75,3000,,2185208,1057484
211,1286064,JAX,HOU,WR,Brian Thomas Jr.,16.72,3.17,,,,25.3,8.7,0,0,1.17,6400,,6228100,1286064
212,1059585,DAL,CHI,TE,Princeton Fant,,0.0,,,,,,0,0,-7.75,2500,,4773012,1059585
213,362,TB,NYJ,DST,Buccaneers,6.86,15.5,,,,12.6,1.7,0,0,-1.14,3500,,18443,362
214,1213486,PHI,LAR,WR,Johnny Wilson,,0.0,,,,,,0,0,-8.75,3000,,6228456,1213486
215,1379267,GB,CLE,WR,Matthew Golden,9.54,1.7,,,,16.7,3.8,0,0,-3.41,5100,,8217102,1379267
216,1124199,TEN,IND,TE,David Martin-Robinson,0.05,0.42,,,,3.7,,0,0,-7.7,2500,,6228620,1124199
217,1228633,TB,NYJ,RB,Sean Tucker,0.55,1.08,,,,5.5,,0,0,-10.2,4000,,4773613,1228633
218,1107326,LAC,DEN,TE,Thomas Yassmin,,0.0,,,,,,0,0,-7.75,2500,,6227933,1107326
219,1065361,DAL,CHI,TE,Jake Ferguson,10.47,3.26,,,,16.9,5.6,0,0,-0.28,4000,,3491809,1065361
220,1056660,JAX,HOU,WR,Austin Trammell,,0.0,,,,,,0,0,-8.75,3000,,2862133,1056660
221,1164141,SEA,NO,WR,Courtney Jackson,,0.0,,,,,,0,0,-8.75,3000,,8238445,1164141
222,1110681,NYJ,TB,QB,Justin Fields,1.86,0.0,,,,7.6,-0.5,0,0,-14.49,5300,,2861635,1110681
223,1067132,CIN,MIN,WR,Charlie Jones,0.26,1.15,,,,4.3,,0,0,-8.49,3000,,4687627,1067132
224,1286164,LV,WAS,WR,Dont'e Thornton Jr.,7.46,4.23,,,,14.0,3.0,0,0,-3.49,4100,,8228700,1286164
225,1289332,LAR,PHI,WR,Konata Mumpfield,0.13,1.15,,,,4.6,,0,0,-8.62,3000,,8228750,1289332
226,341,LV,WAS,DST,Raiders,5.61,6.76,,,,11.7,1.3,0,0,0.01,2300,,18436,341
227,352,NYJ,TB,DST,Jets,4.42,1.56,,,,10.5,0.4,0,0,-0.98,2200,,18435,352
228,1213872,GB,CLE,WR,Savion Williams,3.35,1.3,,,,8.8,-0.1,0,0,-6.0,3300,,8223085,1213872
229,363,WAS,LV,DST,Commanders,7.12,2.14,,,,12.7,2.0,0,0,0.12,3000,,18445,363
230,1123496,ARI,SF,WR,Simi Fehoko,,0.0,,,,4.3,,0,0,-8.75,3000,,2862007,1123496
231,1228920,WAS,LV,TE,Ben Sinnott,1.36,0.43,,,,5.4,,0,0,-6.39,2500,,6228652,1228920
232,1468632,LV,WAS,TE,Carter Runyon,,0.0,,,,,,0,0,-7.75,2500,,8274658,1468632
233,1049246,IND,TEN,RB,Salvon Ahmed,,0.0,,,,,,0,0,-10.75,4000,,1849808,1049246
